"strainID"	"COG_category"	"frequency"
"P_sp_JCM18903"	"T"	74
"P_sp_NC44"	"T"	75
"P_sp_Pi2-1"	"T"	73
"P_sp_Pi2-51"	"T"	87
"P_sp_Pi2-52"	"T"	72
"P_submarinus_KMM225"	"T"	68
"P_urativorans_ACAM311"	"T"	58
"P_urativorans_ACAM534"	"T"	77
"P_vallis_CMS39"	"T"	71
"P_adeliensis_SJ14"	"U"	49
"P_aestuarii_SC35"	"U"	47
"P_alimentarius_JG100"	"U"	54
"P_alimentarius_JG102"	"U"	55
"P_aquaticus_CMS56"	"U"	49
"P_aquimaris_SW-210"	"U"	51
"P_arcticus_273-4"	"U"	45
"P_arenosus_R7"	"U"	51
"P_celer_SW-238"	"U"	51
"P_cibarius_JG-219"	"U"	46
"P_cibarius_JG-220"	"U"	47
"P_ciconiae_176-10"	"U"	48
"P_cryohalolentis_K5"	"U"	50
"P_faecalis_Iso-46"	"U"	47
"P_faecalis_PBFP-1"	"U"	47
"P_fjordensis_BSw21516B"	"U"	40
"P_fozii_NF23"	"U"	43
"P_frigidicola_ACAM304"	"U"	49
"P_frigidicola_ACAM309"	"U"	45
"P_fulvigenes_KC-40"	"U"	52
"P_glaciei_Blc20019"	"U"	52
"P_glacincola_1447"	"U"	50
"P_glacincola_ACAM483"	"U"	50
"P_immobilis_1159"	"U"	52
"P_immobilis_1184"	"U"	49
"P_immobilis_1347"	"U"	47
"P_immobilis_1555"	"U"	52
"P_immobilis_1617"	"U"	52
"P_immobilis_1745"	"U"	52
"P_immobilis_252"	"U"	48
"P_immobilis_A-11"	"U"	51
"P_immobilis_A-19"	"U"	50
"P_immobilis_A1007"	"U"	48
"P_immobilis_A1014"	"U"	50
"P_immobilis_A351"	"U"	50
"P_immobilis_A352"	"U"	45
"P_immobilis_Liston1000"	"U"	51
"P_immobilis_NC10"	"U"	49
"P_immobilis_NCIMB357"	"U"	48
"P_immobilis_NCIMB361"	"U"	48
"P_immobilis_NCIMB362"	"U"	50
"P_immobilis_S3"	"U"	47
"P_jeotgali_YKJ-103"	"U"	56
"P_luti_NF11"	"U"	50
"P_lutiphocae_IMMIBL-1110"	"U"	51
"P_marincola_KMM227"	"U"	48
"P_maritimus_Pi2-20"	"U"	50
"P_maritimus_Pi2-25"	"U"	49
"P_namhaensis_SW-242"	"U"	50
"P_nivimaris_88-2-7"	"U"	51
"P_oceani_4k5"	"U"	50
"P_okhotskensis_A1004"	"U"	48
"P_okhotskensis_MD17"	"U"	47
"P_pacificensis_NIBH-P2K6"	"U"	48
"P_phenylpyruvicus_ACAM535"	"U"	57
"P_piscatorii_T-3-2"	"U"	55
"P_priscuii_LFX-15B1"	"U"	53
"P_proteolyticus_116"	"U"	48
"P_pulmonis_ES2-W5a2"	"U"	55
"P_pulmonis_S-606"	"U"	47
"P_salsus_DD48"	"U"	54
"P_sanguinis_10070"	"U"	37
"P_sanguinis_13983"	"U"	38
"P_sanguinis_1501"	"U"	38
"P_sanguinis_92"	"U"	38
"P_sp_1044"	"U"	47
"P_sp_2pS"	"U"	49
"P_sp_72-O-c"	"U"	53
"P_sp_CMS30"	"U"	51
"P_sp_DD43"	"U"	52
"P_sp_H7-1"	"U"	39
"P_sp_H8-1"	"U"	50
"P_sp_HII-4"	"U"	49
"P_sp_IAM12030_72-O-c"	"U"	53
"P_sp_JCM18900"	"U"	51
"P_sp_JCM18902"	"U"	52
"P_sp_JCM18903"	"U"	49
"P_sp_NC44"	"U"	50
"P_sp_Pi2-1"	"U"	47
"P_sp_Pi2-51"	"U"	53
"P_sp_Pi2-52"	"U"	50
"P_submarinus_KMM225"	"U"	54
"P_urativorans_ACAM311"	"U"	45
"P_urativorans_ACAM534"	"U"	52
"P_vallis_CMS39"	"U"	55
"P_adeliensis_SJ14"	"U, W"	3
"P_aestuarii_SC35"	"U, W"	1
"P_alimentarius_JG100"	"U, W"	4
"P_alimentarius_JG102"	"U, W"	5
"P_aquaticus_CMS56"	"U, W"	4
"P_aquimaris_SW-210"	"U, W"	4
"P_arcticus_273-4"	"U, W"	0
"P_arenosus_R7"	"U, W"	2
"P_celer_SW-238"	"U, W"	1
"P_cibarius_JG-219"	"U, W"	3
"P_cibarius_JG-220"	"U, W"	3
"P_ciconiae_176-10"	"U, W"	0
"P_cryohalolentis_K5"	"U, W"	3
"P_faecalis_Iso-46"	"U, W"	0
"P_faecalis_PBFP-1"	"U, W"	0
"P_fjordensis_BSw21516B"	"U, W"	2
"P_fozii_NF23"	"U, W"	3
"P_frigidicola_ACAM304"	"U, W"	1
"P_frigidicola_ACAM309"	"U, W"	3
"P_fulvigenes_KC-40"	"U, W"	1
"P_glaciei_Blc20019"	"U, W"	5
"P_glacincola_1447"	"U, W"	3
"P_glacincola_ACAM483"	"U, W"	1
"P_immobilis_1159"	"U, W"	3
"P_immobilis_1184"	"U, W"	6
"P_immobilis_1347"	"U, W"	0
"P_immobilis_1555"	"U, W"	3
"P_immobilis_1617"	"U, W"	4
"P_immobilis_1745"	"U, W"	2
"P_immobilis_252"	"U, W"	1
"P_immobilis_A-11"	"U, W"	2
"P_immobilis_A-19"	"U, W"	3
"P_immobilis_A1007"	"U, W"	1
"P_immobilis_A1014"	"U, W"	1
"P_immobilis_A351"	"U, W"	3
"P_immobilis_A352"	"U, W"	3
"P_immobilis_Liston1000"	"U, W"	3
"P_immobilis_NC10"	"U, W"	2
"P_immobilis_NCIMB357"	"U, W"	3
"P_immobilis_NCIMB361"	"U, W"	3
"P_immobilis_NCIMB362"	"U, W"	2
"P_immobilis_S3"	"U, W"	2
"P_jeotgali_YKJ-103"	"U, W"	0
"P_luti_NF11"	"U, W"	2
"P_lutiphocae_IMMIBL-1110"	"U, W"	2
"P_marincola_KMM227"	"U, W"	3
"P_maritimus_Pi2-20"	"U, W"	2
"P_maritimus_Pi2-25"	"U, W"	1
"P_namhaensis_SW-242"	"U, W"	1
"P_nivimaris_88-2-7"	"U, W"	3
"P_oceani_4k5"	"U, W"	1
"P_okhotskensis_A1004"	"U, W"	2
"P_okhotskensis_MD17"	"U, W"	2
"P_pacificensis_NIBH-P2K6"	"U, W"	0
"P_phenylpyruvicus_ACAM535"	"U, W"	0
"P_piscatorii_T-3-2"	"U, W"	5
"P_priscuii_LFX-15B1"	"U, W"	2
"P_proteolyticus_116"	"U, W"	3
"P_pulmonis_ES2-W5a2"	"U, W"	0
"P_pulmonis_S-606"	"U, W"	1
"P_salsus_DD48"	"U, W"	1
"P_sanguinis_10070"	"U, W"	0
"P_sanguinis_13983"	"U, W"	0
"P_sanguinis_1501"	"U, W"	1
"P_sanguinis_92"	"U, W"	0
"P_sp_1044"	"U, W"	3
"P_sp_2pS"	"U, W"	3
"P_sp_72-O-c"	"U, W"	1
"P_sp_CMS30"	"U, W"	1
"P_sp_DD43"	"U, W"	1
"P_sp_H7-1"	"U, W"	0
"P_sp_H8-1"	"U, W"	1
"P_sp_HII-4"	"U, W"	1
"P_sp_IAM12030_72-O-c"	"U, W"	1
"P_sp_JCM18900"	"U, W"	1
"P_sp_JCM18902"	"U, W"	4
"P_sp_JCM18903"	"U, W"	3
"P_sp_NC44"	"U, W"	3
"P_sp_Pi2-1"	"U, W"	5
"P_sp_Pi2-51"	"U, W"	6
"P_sp_Pi2-52"	"U, W"	2
"P_submarinus_KMM225"	"U, W"	2
"P_urativorans_ACAM311"	"U, W"	1
"P_urativorans_ACAM534"	"U, W"	2
"P_vallis_CMS39"	"U, W"	2
"P_adeliensis_SJ14"	"V"	39
"P_aestuarii_SC35"	"V"	26
"P_alimentarius_JG100"	"V"	44
"P_alimentarius_JG102"	"V"	40
"P_aquaticus_CMS56"	"V"	38
"P_aquimaris_SW-210"	"V"	38
"P_arcticus_273-4"	"V"	31
"P_arenosus_R7"	"V"	56
"P_celer_SW-238"	"V"	38
"P_cibarius_JG-219"	"V"	35
"P_cibarius_JG-220"	"V"	45
"P_ciconiae_176-10"	"V"	44
"P_cryohalolentis_K5"	"V"	47
"P_faecalis_Iso-46"	"V"	38
"P_faecalis_PBFP-1"	"V"	39
"P_fjordensis_BSw21516B"	"V"	35
"P_fozii_NF23"	"V"	40
"P_frigidicola_ACAM304"	"V"	44
"P_frigidicola_ACAM309"	"V"	35
"P_fulvigenes_KC-40"	"V"	57
"P_glaciei_Blc20019"	"V"	37
"P_glacincola_1447"	"V"	40
"P_glacincola_ACAM483"	"V"	44
"P_immobilis_1159"	"V"	50
"P_immobilis_1184"	"V"	46
"P_immobilis_1347"	"V"	44
"P_immobilis_1555"	"V"	51
"P_immobilis_1617"	"V"	52
"P_immobilis_1745"	"V"	44
"P_immobilis_252"	"V"	46
"P_immobilis_A-11"	"V"	42
"P_immobilis_A-19"	"V"	34
"P_immobilis_A1007"	"V"	45
"P_immobilis_A1014"	"V"	57
"P_immobilis_A351"	"V"	42
"P_immobilis_A352"	"V"	39
"P_immobilis_Liston1000"	"V"	36
"P_immobilis_NC10"	"V"	54
"P_immobilis_NCIMB357"	"V"	51
"P_immobilis_NCIMB361"	"V"	55
"P_immobilis_NCIMB362"	"V"	39
"P_immobilis_S3"	"V"	43
"P_jeotgali_YKJ-103"	"V"	46
"P_luti_NF11"	"V"	33
"P_lutiphocae_IMMIBL-1110"	"V"	47
"P_marincola_KMM227"	"V"	35
"P_maritimus_Pi2-20"	"V"	30
"P_maritimus_Pi2-25"	"V"	36
"P_namhaensis_SW-242"	"V"	30
"P_nivimaris_88-2-7"	"V"	46
"P_oceani_4k5"	"V"	32
"P_okhotskensis_A1004"	"V"	43
"P_okhotskensis_MD17"	"V"	44
"P_pacificensis_NIBH-P2K6"	"V"	34
"P_phenylpyruvicus_ACAM535"	"V"	43
"P_piscatorii_T-3-2"	"V"	58
"P_priscuii_LFX-15B1"	"V"	33
"P_proteolyticus_116"	"V"	35
"P_pulmonis_ES2-W5a2"	"V"	39
"P_pulmonis_S-606"	"V"	28
"P_salsus_DD48"	"V"	33
"P_sanguinis_10070"	"V"	42
"P_sanguinis_13983"	"V"	48
"P_sanguinis_1501"	"V"	44
"P_sanguinis_92"	"V"	43
"P_sp_1044"	"V"	40
"P_sp_2pS"	"V"	36
"P_sp_72-O-c"	"V"	39
"P_sp_CMS30"	"V"	32
"P_sp_DD43"	"V"	42
"P_sp_H7-1"	"V"	43
"P_sp_H8-1"	"V"	48
"P_sp_HII-4"	"V"	44
"P_sp_IAM12030_72-O-c"	"V"	39
"P_sp_JCM18900"	"V"	45
"P_sp_JCM18902"	"V"	41
"P_sp_JCM18903"	"V"	48
"P_sp_NC44"	"V"	39
"P_sp_Pi2-1"	"V"	40
"P_sp_Pi2-51"	"V"	47
"P_sp_Pi2-52"	"V"	48
"P_submarinus_KMM225"	"V"	42
"P_urativorans_ACAM311"	"V"	36
"P_urativorans_ACAM534"	"V"	49
"P_vallis_CMS39"	"V"	39
"P_adeliensis_SJ14"	"V, W"	0
"P_aestuarii_SC35"	"V, W"	0
"P_alimentarius_JG100"	"V, W"	0
"P_alimentarius_JG102"	"V, W"	0
"P_aquaticus_CMS56"	"V, W"	0
"P_aquimaris_SW-210"	"V, W"	0
"P_arcticus_273-4"	"V, W"	0
"P_arenosus_R7"	"V, W"	0
"P_celer_SW-238"	"V, W"	0
"P_cibarius_JG-219"	"V, W"	0
"P_cibarius_JG-220"	"V, W"	0
"P_ciconiae_176-10"	"V, W"	1
"P_cryohalolentis_K5"	"V, W"	0
"P_faecalis_Iso-46"	"V, W"	0
"P_faecalis_PBFP-1"	"V, W"	0
"P_fjordensis_BSw21516B"	"V, W"	0
"P_fozii_NF23"	"V, W"	0
"P_frigidicola_ACAM304"	"V, W"	0
"P_frigidicola_ACAM309"	"V, W"	0
"P_fulvigenes_KC-40"	"V, W"	0
"P_glaciei_Blc20019"	"V, W"	0
"P_glacincola_1447"	"V, W"	0
"P_glacincola_ACAM483"	"V, W"	0
"P_immobilis_1159"	"V, W"	0
"P_immobilis_1184"	"V, W"	0
"P_immobilis_1347"	"V, W"	0
"P_immobilis_1555"	"V, W"	0
"P_immobilis_1617"	"V, W"	0
"P_immobilis_1745"	"V, W"	0
"P_immobilis_252"	"V, W"	0
"P_immobilis_A-11"	"V, W"	0
"P_immobilis_A-19"	"V, W"	0
"P_immobilis_A1007"	"V, W"	0
"P_immobilis_A1014"	"V, W"	0
"P_immobilis_A351"	"V, W"	0
"P_immobilis_A352"	"V, W"	0
"P_immobilis_Liston1000"	"V, W"	0
"P_immobilis_NC10"	"V, W"	0
"P_immobilis_NCIMB357"	"V, W"	0
"P_immobilis_NCIMB361"	"V, W"	0
"P_immobilis_NCIMB362"	"V, W"	0
"P_immobilis_S3"	"V, W"	0
"P_jeotgali_YKJ-103"	"V, W"	0
"P_luti_NF11"	"V, W"	0
"P_lutiphocae_IMMIBL-1110"	"V, W"	0
"P_marincola_KMM227"	"V, W"	0
"P_maritimus_Pi2-20"	"V, W"	0
"P_maritimus_Pi2-25"	"V, W"	0
"P_namhaensis_SW-242"	"V, W"	0
"P_nivimaris_88-2-7"	"V, W"	0
"P_oceani_4k5"	"V, W"	0
"P_okhotskensis_A1004"	"V, W"	0
"P_okhotskensis_MD17"	"V, W"	0
"P_pacificensis_NIBH-P2K6"	"V, W"	0
"P_phenylpyruvicus_ACAM535"	"V, W"	0
"P_piscatorii_T-3-2"	"V, W"	0
"P_priscuii_LFX-15B1"	"V, W"	0
"P_proteolyticus_116"	"V, W"	0
"P_pulmonis_ES2-W5a2"	"V, W"	0
"P_pulmonis_S-606"	"V, W"	0
"P_salsus_DD48"	"V, W"	0
"P_sanguinis_10070"	"V, W"	0
"P_sanguinis_13983"	"V, W"	0
"P_sanguinis_1501"	"V, W"	0
"P_sanguinis_92"	"V, W"	0
"P_sp_1044"	"V, W"	0
"P_sp_2pS"	"V, W"	0
"P_sp_72-O-c"	"V, W"	0
"P_sp_CMS30"	"V, W"	0
"P_sp_DD43"	"V, W"	0
"P_sp_H7-1"	"V, W"	0
"P_sp_H8-1"	"V, W"	0
"P_sp_HII-4"	"V, W"	0
"P_sp_IAM12030_72-O-c"	"V, W"	0
"P_sp_JCM18900"	"V, W"	0
"P_sp_JCM18902"	"V, W"	0
"P_sp_JCM18903"	"V, W"	0
"P_sp_NC44"	"V, W"	0
"P_sp_Pi2-1"	"V, W"	0
"P_sp_Pi2-51"	"V, W"	0
"P_sp_Pi2-52"	"V, W"	0
"P_submarinus_KMM225"	"V, W"	0
"P_urativorans_ACAM311"	"V, W"	0
"P_urativorans_ACAM534"	"V, W"	0
"P_vallis_CMS39"	"V, W"	0
"P_adeliensis_SJ14"	"W"	0
"P_aestuarii_SC35"	"W"	0
"P_alimentarius_JG100"	"W"	0
"P_alimentarius_JG102"	"W"	0
"P_aquaticus_CMS56"	"W"	0
"P_aquimaris_SW-210"	"W"	0
"P_arcticus_273-4"	"W"	0
"P_arenosus_R7"	"W"	0
"P_celer_SW-238"	"W"	0
"P_cibarius_JG-219"	"W"	0
"P_cibarius_JG-220"	"W"	0
"P_ciconiae_176-10"	"W"	0
"P_cryohalolentis_K5"	"W"	1
"P_faecalis_Iso-46"	"W"	0
"P_faecalis_PBFP-1"	"W"	1
"P_fjordensis_BSw21516B"	"W"	0
"P_fozii_NF23"	"W"	0
"P_frigidicola_ACAM304"	"W"	2
"P_frigidicola_ACAM309"	"W"	0
"P_fulvigenes_KC-40"	"W"	0
"P_glaciei_Blc20019"	"W"	0
"P_glacincola_1447"	"W"	0
"P_glacincola_ACAM483"	"W"	0
"P_immobilis_1159"	"W"	0
"P_immobilis_1184"	"W"	0
"P_immobilis_1347"	"W"	0
"P_immobilis_1555"	"W"	0
"P_immobilis_1617"	"W"	0
"P_immobilis_1745"	"W"	0
"P_immobilis_252"	"W"	0
"P_immobilis_A-11"	"W"	1
"P_immobilis_A-19"	"W"	0
"P_immobilis_A1007"	"W"	0
"P_immobilis_A1014"	"W"	0
"P_immobilis_A351"	"W"	0
"P_immobilis_A352"	"W"	0
"P_immobilis_Liston1000"	"W"	0
"P_immobilis_NC10"	"W"	0
"P_immobilis_NCIMB357"	"W"	1
"P_immobilis_NCIMB361"	"W"	1
"P_immobilis_NCIMB362"	"W"	0
"P_immobilis_S3"	"W"	0
"P_jeotgali_YKJ-103"	"W"	0
"P_luti_NF11"	"W"	0
"P_lutiphocae_IMMIBL-1110"	"W"	0
"P_marincola_KMM227"	"W"	0
"P_maritimus_Pi2-20"	"W"	0
"P_maritimus_Pi2-25"	"W"	0
"P_namhaensis_SW-242"	"W"	0
"P_nivimaris_88-2-7"	"W"	0
"P_oceani_4k5"	"W"	0
"P_okhotskensis_A1004"	"W"	0
"P_okhotskensis_MD17"	"W"	0
"P_pacificensis_NIBH-P2K6"	"W"	0
"P_phenylpyruvicus_ACAM535"	"W"	0
"P_piscatorii_T-3-2"	"W"	1
"P_priscuii_LFX-15B1"	"W"	1
"P_proteolyticus_116"	"W"	0
"P_pulmonis_ES2-W5a2"	"W"	0
"P_pulmonis_S-606"	"W"	1
"P_salsus_DD48"	"W"	0
"P_sanguinis_10070"	"W"	0
"P_sanguinis_13983"	"W"	1
"P_sanguinis_1501"	"W"	0
"P_sanguinis_92"	"W"	0
"P_sp_1044"	"W"	0
"P_sp_2pS"	"W"	0
"P_sp_72-O-c"	"W"	0
"P_sp_CMS30"	"W"	0
"P_sp_DD43"	"W"	1
"P_sp_H7-1"	"W"	0
"P_sp_H8-1"	"W"	0
"P_sp_HII-4"	"W"	0
"P_sp_IAM12030_72-O-c"	"W"	0
"P_sp_JCM18900"	"W"	0
"P_sp_JCM18902"	"W"	0
"P_sp_JCM18903"	"W"	0
"P_sp_NC44"	"W"	0
"P_sp_Pi2-1"	"W"	0
"P_sp_Pi2-51"	"W"	0
"P_sp_Pi2-52"	"W"	0
"P_submarinus_KMM225"	"W"	0
"P_urativorans_ACAM311"	"W"	0
"P_urativorans_ACAM534"	"W"	1
"P_vallis_CMS39"	"W"	0
"P_adeliensis_SJ14"	"X"	104
"P_aestuarii_SC35"	"X"	117
"P_alimentarius_JG100"	"X"	133
"P_alimentarius_JG102"	"X"	142
"P_aquaticus_CMS56"	"X"	137
"P_aquimaris_SW-210"	"X"	178
"P_arcticus_273-4"	"X"	105
"P_arenosus_R7"	"X"	164
"P_celer_SW-238"	"X"	118
"P_cibarius_JG-219"	"X"	142
"P_cibarius_JG-220"	"X"	176
"P_ciconiae_176-10"	"X"	91
"P_cryohalolentis_K5"	"X"	103
"P_faecalis_Iso-46"	"X"	126
"P_faecalis_PBFP-1"	"X"	127
"P_fjordensis_BSw21516B"	"X"	138
"P_fozii_NF23"	"X"	152
"P_frigidicola_ACAM304"	"X"	130
"P_frigidicola_ACAM309"	"X"	115
"P_fulvigenes_KC-40"	"X"	161
"P_glaciei_Blc20019"	"X"	139
"P_glacincola_1447"	"X"	146
"P_glacincola_ACAM483"	"X"	132
"P_immobilis_1159"	"X"	164
"P_immobilis_1184"	"X"	168
"P_immobilis_1347"	"X"	131
"P_immobilis_1555"	"X"	167
"P_immobilis_1617"	"X"	161
"P_immobilis_1745"	"X"	113
"P_immobilis_252"	"X"	146
"P_immobilis_A-11"	"X"	122
"P_immobilis_A-19"	"X"	147
"P_immobilis_A1007"	"X"	179
"P_immobilis_A1014"	"X"	171
"P_immobilis_A351"	"X"	143
"P_immobilis_A352"	"X"	149
"P_immobilis_Liston1000"	"X"	127
"P_immobilis_NC10"	"X"	160
"P_immobilis_NCIMB357"	"X"	162
"P_immobilis_NCIMB361"	"X"	169
"P_immobilis_NCIMB362"	"X"	129
"P_immobilis_S3"	"X"	135
"P_jeotgali_YKJ-103"	"X"	126
"P_luti_NF11"	"X"	101
"P_lutiphocae_IMMIBL-1110"	"X"	110
"P_marincola_KMM227"	"X"	102
"P_maritimus_Pi2-20"	"X"	123
"P_maritimus_Pi2-25"	"X"	122
"P_namhaensis_SW-242"	"X"	105
"P_nivimaris_88-2-7"	"X"	135
"P_oceani_4k5"	"X"	129
"P_okhotskensis_A1004"	"X"	151
"P_okhotskensis_MD17"	"X"	150
"P_pacificensis_NIBH-P2K6"	"X"	139
"P_phenylpyruvicus_ACAM535"	"X"	140
"P_piscatorii_T-3-2"	"X"	134
"P_priscuii_LFX-15B1"	"X"	99
"P_proteolyticus_116"	"X"	102
"P_pulmonis_ES2-W5a2"	"X"	129
"P_pulmonis_S-606"	"X"	110
"P_salsus_DD48"	"X"	117
"P_sanguinis_10070"	"X"	129
"P_sanguinis_13983"	"X"	133
"P_sanguinis_1501"	"X"	131
"P_sanguinis_92"	"X"	141
"P_sp_1044"	"X"	155
"P_sp_2pS"	"X"	136
"P_sp_72-O-c"	"X"	119
"P_sp_CMS30"	"X"	107
"P_sp_DD43"	"X"	102
"P_sp_H7-1"	"X"	125
"P_sp_H8-1"	"X"	142
"P_sp_HII-4"	"X"	139
"P_sp_IAM12030_72-O-c"	"X"	120
"P_sp_JCM18900"	"X"	131
"P_sp_JCM18902"	"X"	144
"P_sp_JCM18903"	"X"	148
"P_sp_NC44"	"X"	155
"P_sp_Pi2-1"	"X"	131
"P_sp_Pi2-51"	"X"	133
"P_sp_Pi2-52"	"X"	127
"P_submarinus_KMM225"	"X"	128
"P_urativorans_ACAM311"	"X"	100
"P_urativorans_ACAM534"	"X"	147
"P_vallis_CMS39"	"X"	135
"P_adeliensis_SJ14"	"Z"	0
"P_aestuarii_SC35"	"Z"	0
"P_alimentarius_JG100"	"Z"	0
"P_alimentarius_JG102"	"Z"	0
"P_aquaticus_CMS56"	"Z"	0
"P_aquimaris_SW-210"	"Z"	0
"P_arcticus_273-4"	"Z"	0
"P_arenosus_R7"	"Z"	1
"P_celer_SW-238"	"Z"	0
"P_cibarius_JG-219"	"Z"	0
"P_cibarius_JG-220"	"Z"	0
"P_ciconiae_176-10"	"Z"	0
"P_cryohalolentis_K5"	"Z"	0
"P_faecalis_Iso-46"	"Z"	0
"P_faecalis_PBFP-1"	"Z"	0
"P_fjordensis_BSw21516B"	"Z"	0
"P_fozii_NF23"	"Z"	0
"P_frigidicola_ACAM304"	"Z"	0
"P_frigidicola_ACAM309"	"Z"	0
"P_fulvigenes_KC-40"	"Z"	0
"P_glaciei_Blc20019"	"Z"	0
"P_glacincola_1447"	"Z"	0
"P_glacincola_ACAM483"	"Z"	0
"P_immobilis_1159"	"Z"	0
"P_immobilis_1184"	"Z"	0
"P_immobilis_1347"	"Z"	1
"P_immobilis_1555"	"Z"	0
"P_immobilis_1617"	"Z"	0
"P_immobilis_1745"	"Z"	0
"P_immobilis_252"	"Z"	0
"P_immobilis_A-11"	"Z"	0
"P_immobilis_A-19"	"Z"	0
"P_immobilis_A1007"	"Z"	0
"P_immobilis_A1014"	"Z"	0
"P_immobilis_A351"	"Z"	0
"P_immobilis_A352"	"Z"	0
"P_immobilis_Liston1000"	"Z"	0
"P_immobilis_NC10"	"Z"	0
"P_immobilis_NCIMB357"	"Z"	0
"P_immobilis_NCIMB361"	"Z"	0
"P_immobilis_NCIMB362"	"Z"	0
"P_immobilis_S3"	"Z"	0
"P_jeotgali_YKJ-103"	"Z"	1
"P_luti_NF11"	"Z"	0
"P_lutiphocae_IMMIBL-1110"	"Z"	0
"P_marincola_KMM227"	"Z"	0
"P_maritimus_Pi2-20"	"Z"	0
"P_maritimus_Pi2-25"	"Z"	0
"P_namhaensis_SW-242"	"Z"	0
"P_nivimaris_88-2-7"	"Z"	0
"P_oceani_4k5"	"Z"	0
"P_okhotskensis_A1004"	"Z"	0
"P_okhotskensis_MD17"	"Z"	0
"P_pacificensis_NIBH-P2K6"	"Z"	0
"P_phenylpyruvicus_ACAM535"	"Z"	1
"P_piscatorii_T-3-2"	"Z"	0
"P_priscuii_LFX-15B1"	"Z"	0
"P_proteolyticus_116"	"Z"	0
"P_pulmonis_ES2-W5a2"	"Z"	0
"P_pulmonis_S-606"	"Z"	0
"P_salsus_DD48"	"Z"	1
"P_sanguinis_10070"	"Z"	1
"P_sanguinis_13983"	"Z"	1
"P_sanguinis_1501"	"Z"	1
"P_sanguinis_92"	"Z"	1
"P_sp_1044"	"Z"	0
"P_sp_2pS"	"Z"	0
"P_sp_72-O-c"	"Z"	0
"P_sp_CMS30"	"Z"	0
"P_sp_DD43"	"Z"	0
"P_sp_H7-1"	"Z"	1
"P_sp_H8-1"	"Z"	0
"P_sp_HII-4"	"Z"	0
"P_sp_IAM12030_72-O-c"	"Z"	0
"P_sp_JCM18900"	"Z"	0
"P_sp_JCM18902"	"Z"	0
"P_sp_JCM18903"	"Z"	0
"P_sp_NC44"	"Z"	0
"P_sp_Pi2-1"	"Z"	0
"P_sp_Pi2-51"	"Z"	0
"P_sp_Pi2-52"	"Z"	0
"P_submarinus_KMM225"	"Z"	1
"P_urativorans_ACAM311"	"Z"	0
"P_urativorans_ACAM534"	"Z"	0
"P_vallis_CMS39"	"Z"	0
